municipio_code,lat,lon,kind
34110,42.8753,-4.39426,ancla_actual
34112,42.39255,-4.64156,ancla_actual
34113,42.6099,-4.4504,ancla_actual
34114,42.72274,-4.42446,ancla_actual
34116,42.37047,-4.29153,ancla_actual
34120,42.00955,-4.52406,ancla_actual
34121,42.09518,-4.13039,ancla_actual
34122,42.57842,-4.40042,ancla_actual
34123,42.15367,-4.69193,ancla_actual
34124,42.71859,-4.47752,ancla_actual
34125,41.98419,-4.73524,ancla_actual
34126,42.48159,-4.74678,ancla_actual
34127,42.19398,-4.58105,ancla_actual
34129,42.64504,-4.80795,ancla_actual
34130,42.21326,-4.43657,ancla_actual
34131,42.33675,-4.87398,ancla_actual
34132,42.26994,-4.44744,ancla_actual
34133,41.79298,-4.42874,ancla_actual
34134,42.93932,-4.52887,ancla_actual
34135,42.77437,-4.16756,ancla_actual
34136,42.57823,-4.79845,ancla_actual
34137,42.25438,-4.89389,ancla_actual
34139,42.68156,-4.34659,ancla_actual
34140,42.67454,-4.60926,ancla_actual
34141,42.08471,-4.20649,ancla_actual
34143,42.46937,-4.66385,ancla_actual
34146,41.97624,-4.38337,ancla_actual
34147,42.45348,-4.70298,ancla_actual
34149,42.30796,-4.34304,ancla_actual
34151,42.76512,-4.6854,ancla_actual
34152,42.28401,-4.48218,ancla_actual
34154,42.6296,-4.50343,ancla_actual
34155,42.15249,-4.51649,ancla_actual
34156,42.27881,-4.72503,ancla_actual
34157,42.52146,-4.73605,ancla_actual
34158,42.85046,-4.37783,ancla_actual
34159,42.20063,-4.53127,ancla_actual
34160,42.89261,-4.38719,ancla_actual
34161,42.54194,-4.35325,ancla_actual
34163,42.35512,-4.56565,ancla_actual
34165,42.26257,-4.85724,ancla_actual
34167,41.93227,-4.65546,ancla_actual
34168,42.52531,-4.37398,ancla_actual
34169,42.50677,-4.80002,ancla_actual
34170,42.70784,-4.37263,ancla_actual
34171,42.80929,-4.73026,ancla_actual
34174,42.21473,-4.34296,ancla_actual
34175,42.41631,-4.66399,ancla_actual
34176,42.58987,-4.44185,ancla_actual
34177,41.95312,-4.42998,ancla_actual
34178,42.02469,-4.12361,ancla_actual
34179,42.64728,-4.69414,ancla_actual
34180,42.1996319,-4.40388,ancla_actual
34181,41.8884741,-4.4742038,ancla_actual
34182,42.0349,-4.31841,ancla_actual
34184,41.96018,-4.77765,ancla_actual
34185,42.92456,-4.6813,ancla_actual
34186,42.14584,-4.2401,ancla_actual
34189,42.04123,-4.40015,ancla_actual
34190,42.60674,-4.65584,ancla_actual
34192,42.3987291,-4.5750852,ancla_actual
34196,41.88045,-4.36243,ancla_actual
34199,42.82611,-4.84626,ancla_actual
34201,41.83281,-4.32707,ancla_actual
34202,42.5557316,-4.6152669,ancla_actual
34204,42.22168,-4.97668,ancla_actual
34205,41.87174,-4.22379,ancla_actual
34206,42.25111,-4.96708,ancla_actual
34208,42.56556,-4.58318,ancla_actual
34210,42.05031,-4.13104,ancla_actual
34211,42.38964,-4.46254,ancla_actual
34213,42.15569,-4.2594,ancla_actual
34214,42.72229,-4.82328,ancla_actual
34215,42.31662,-4.54278,ancla_actual
34216,42.29287,-4.85527,ancla_actual
34217,42.03037,-4.5034,ancla_actual
34218,42.52386,-4.76489,ancla_actual
34220,42.01598,-4.66414,ancla_actual
34222,42.52822,-4.47572,ancla_actual
34223,42.40337,-4.69899,ancla_actual
34224,42.25843,-4.6886,ancla_actual
34225,41.94935,-4.51584,ancla_actual
34227,42.24114,-4.74288,ancla_actual
34228,42.50775,-4.51887,ancla_actual
34229,42.51674,-4.39645,ancla_actual
34230,42.29777,-4.49992,ancla_actual
34231,42.4209,-4.78445,ancla_actual
34232,42.04301,-4.91215,ancla_actual
34233,42.41207,-4.49633,ancla_actual
34234,42.53192,-4.55884,ancla_actual
34236,42.37769,-4.67085,ancla_actual
34237,42.08873,-4.61384,ancla_actual
34238,41.96227,-4.342,ancla_actual
34240,41.948756,-4.8571926,ancla_actual
34241,42.21161,-4.24484,ancla_actual
34242,42.14436,-4.09527,ancla_actual
34243,42.24782,-4.59592,ancla_actual
34245,42.55234,-4.84893,ancla_actual
34246,42.29478,-4.48122,ancla_actual
34901,42.3888967,-4.376091,ancla_actual
34902,42.2170667,-4.7836866,ancla_actual
34903,42.4641032,-4.5806281,ancla_actual
34904,43.0008874,-4.4950963,ancla_actual
35001,28.10023,-15.69998,ancla_actual
35002,27.90539,-15.44609,ancla_actual
35003,28.42307,-14.01379,ancla_actual
35004,28.96302,-13.54769,ancla_actual
35005,28.02055,-15.64693,ancla_actual
35006,28.11983,-15.52325,ancla_actual
35007,28.42328,-14.05564,ancla_actual
35008,28.10711,-15.56299,ancla_actual
35009,28.14701,-15.6502,ancla_actual
35010,29.14553,-13.49986,ancla_actual
35011,27.91855,-15.43433,ancla_actual
35012,27.88385,-15.72538,ancla_actual
35013,28.11106,-15.58285,ancla_actual
35014,28.61052,-13.92912,ancla_actual
35015,28.35039,-14.1076,ancla_actual
35016,28.10178,-15.41573,ancla_actual
35017,28.50038,-13.86272,ancla_actual
35018,29.00093,-13.613,ancla_actual
35019,27.92481,-15.57329,ancla_actual
35020,27.949587,-15.7874075,ancla_actual
35021,28.03197,-15.50425,ancla_actual
35022,27.8698056,-15.4887683,ancla_actual
35023,28.1159464,-15.6183988,ancla_actual
35024,29.06049,-13.56397,ancla_actual
35025,27.99508,-15.61543,ancla_actual
35026,27.99243,-15.41915,ancla_actual
35027,28.06062,-15.54909,ancla_actual
35028,28.96108,-13.64502,ancla_actual
35029,29.06326,-13.67647,ancla_actual
35030,28.32372,-14.04722,ancla_actual
35031,27.98562,-15.49725,ancla_actual
35032,28.0433,-15.57623,ancla_actual
35033,28.00892,-15.5333,ancla_actual
35034,28.95678,-13.76535,ancla_actual
36001,42.11667,-8.31667,ancla_actual
36002,42.55534,-8.62231,ancla_actual
36003,42.11667,-8.85,ancla_actual
36004,42.32458,-8.78497,ancla_actual
36005,42.60473,-8.6423,ancla_actual
36006,42.51222,-8.8131,ancla_actual
36007,42.5439519,-8.5247902,ancla_actual
36008,42.26413,-8.78463,ancla_actual
36009,42.21667,-8.26667,ancla_actual
36010,42.66748,-8.72323,ancla_actual
36013,42.23152,-8.363,ancla_actual
36014,42.1858961,-8.2102567,ancla_actual
36015,42.63396,-8.56256,ancla_actual
36016,42.58333,-8.01667,ancla_actual
36017,42.68911,-8.48842,ancla_actual
36018,42.59233,-8.3509,ancla_actual
36019,42.34126,-8.45291,ancla_actual
36020,42.7881374,-8.0332288,ancla_actual
36021,42.11155,-8.74971,ancla_actual
36022,42.49444,-8.86502,ancla_actual
36023,41.90131,-8.87423,ancla_actual
36024,42.66085,-8.11285,ancla_actual
36025,42.4119438,-8.3874392,ancla_actual
36026,42.39145,-8.70136,ancla_actual
36027,42.44661,-8.78122,ancla_actual
36028,42.5,-8.75,ancla_actual
36029,42.27807,-8.73921,ancla_actual
36030,42.2311,-8.45839,ancla_actual
36031,42.22686,-8.46728,ancla_actual
36032,42.55,-8.58333,ancla_actual
36033,42.1972668,-8.6230622,ancla_actual
36034,42.1219504,-8.4011249,ancla_actual
36035,42.14153,-8.80656,ancla_actual
36036,42.0,-8.86667,ancla_actual
36037,42.2862862,-8.5355353,ancla_actual
36038,42.431,-8.64435,ancla_actual
36039,42.1331998,-8.628936,ancla_actual
36040,42.58531,-8.65573,ancla_actual
36041,42.42929,-8.66075,ancla_actual
36042,42.17476,-8.50398,ancla_actual
36043,42.38911,-8.50235,ancla_actual
36044,42.7144611,-8.6363127,ancla_actual
36045,42.28337,-8.6096,ancla_actual
36046,42.51667,-8.75,ancla_actual
36047,42.65193,-7.95519,ancla_actual
36048,41.93536,-8.83677,ancla_actual
36049,42.1004135,-8.5743371,ancla_actual
36050,42.1129429,-8.4852132,ancla_actual
36051,42.39996,-8.80698,ancla_actual
36052,42.69605,-8.24653,ancla_actual
36053,42.33333,-8.56667,ancla_actual
36054,41.98772,-8.75502,ancla_actual
36055,42.04713,-8.64435,ancla_actual
36056,42.69792,-8.63959,ancla_actual
36057,42.23282,-8.72264,ancla_actual
36058,42.36667,-8.63333,ancla_actual
36059,42.7985357,-8.220154,ancla_actual
36060,42.59631,-8.76426,ancla_actual
36061,42.564,-8.82797,ancla_actual
36901,42.5517706,-8.8742343,ancla_actual
36902,42.4992132,-8.4575536,ancla_actual
37001,40.709,-6.14074,ancla_actual
37002,40.44867,-6.44176,ancla_actual
37003,40.87231,-6.74702,ancla_actual
37004,41.15819,-6.38037,ancla_actual
37005,40.65071,-6.75841,ancla_actual
37006,40.47245,-6.82845,ancla_actual
37007,40.74886,-5.28781,ancla_actual
37008,40.82664,-5.51237,ancla_actual
37009,40.6718,-6.3166,ancla_actual
37010,40.48908,-6.11107,ancla_actual
37011,40.41302,-6.81482,ancla_actual
37012,40.91092,-5.36305,ancla_actual
37013,40.3809,-5.89754,ancla_actual
37014,41.21769,-6.61786,ancla_actual
37015,40.70677,-6.79253,ancla_actual
37016,40.9809,-5.54922,ancla_actual
37017,41.14809,-5.52404,ancla_actual
37018,40.6162,-6.10023,ancla_actual
37019,41.10966,-5.80726,ancla_actual
37020,41.00807,-5.49829,ancla_actual
37021,40.81909,-5.44699,ancla_actual
37022,40.94161,-5.20719,ancla_actual
37023,40.92168,-5.69273,ancla_actual
37024,40.58307,-5.61705,ancla_actual
37025,40.85077,-6.0526,ancla_actual
37026,40.66254,-6.24332,ancla_actual
37027,41.0639,-5.8235,ancla_actual
37028,41.22922,-6.34068,ancla_actual
37029,40.72828,-5.49266,ancla_actual
37030,41.13658,-5.91585,ancla_actual
37031,41.0472966,-5.3931443,ancla_actual
37032,40.89366,-5.64494,ancla_actual
37033,41.09379,-5.56055,ancla_actual
37034,41.1109,-5.82451,ancla_actual
37035,40.5932,-5.44806,ancla_actual
37036,40.5429184,-6.0455711,ancla_actual
37037,40.50255,-6.41456,ancla_actual
37038,40.97704,-5.42554,ancla_actual
37039,40.84825,-6.61311,ancla_actual
37040,40.92983,-5.88016,ancla_actual
37041,40.67678,-5.94258,ancla_actual
37042,41.06108,-6.45175,ancla_actual
37044,41.07215,-6.66423,ancla_actual
37045,40.58536,-6.0589,ancla_actual
37046,40.38641,-5.76341,ancla_actual
37047,40.75067,-5.62713,ancla_actual
37049,40.99918,-6.67014,ancla_actual
37050,40.71864,-6.00054,ancla_actual
37051,40.63331,-5.69005,ancla_actual
37052,40.81569,-6.30611,ancla_actual
37054,40.48791,-6.57522,ancla_actual
37055,40.9071,-6.53065,ancla_actual
37056,40.83626,-6.79551,ancla_actual
37057,40.85719,-5.2103,ancla_actual
37058,41.11339,-6.34865,ancla_actual
37059,40.85705,-6.24987,ancla_actual
37060,40.76763,-5.61139,ancla_actual
37061,40.56552,-6.12848,ancla_actual
37062,41.04395,-5.48866,ancla_actual
37063,40.49574,-5.66259,ancla_actual
37065,41.12982,-6.55742,ancla_actual
37067,40.97808,-5.60907,ancla_actual
37068,40.73977,-6.17873,ancla_actual
37069,40.94638,-5.55258,ancla_actual
37070,40.90672,-5.59199,ancla_actual
37071,40.41182,-5.81809,ancla_actual
37072,40.905,-5.90279,ancla_actual
37073,41.08663,-5.70219,ancla_actual
37074,40.50951,-6.68705,ancla_actual
37077,40.98491,-5.25799,ancla_actual
37078,40.36806,-5.74499,ancla_actual
37079,40.92266,-5.92905,ancla_actual
37080,40.37239,-5.8189,ancla_actual
37081,41.1263,-5.18351,ancla_actual
37082,41.05341,-5.33045,ancla_actual
37083,40.90376,-5.16291,ancla_actual
37085,40.93305,-5.65026,ancla_actual
37086,40.59602,-6.6468,ancla_actual
37087,40.97868,-5.76227,ancla_actual
37088,40.76376,-5.99913,ancla_actual
37089,40.59267,-5.76039,ancla_actual
37090,40.50753,-6.04089,ancla_actual
37091,40.38108,-6.75602,ancla_actual
37092,41.01917,-5.59065,ancla_actual
37096,40.69728,-6.63763,ancla_actual
37097,40.70517,-6.33383,ancla_actual
37098,40.466,-6.041,ancla_actual
37099,40.56627,-6.0914,ancla_actual
37100,41.13071,-6.65357,ancla_actual
37101,40.97347,-6.5871,ancla_actual
37102,40.31667,-5.91667,ancla_actual
37103,40.5413849,-5.5709262,ancla_actual
37104,40.57614,-6.06094,ancla_actual
37106,40.9621,-6.26552,ancla_actual
37107,40.6,-6.53333,ancla_actual
37108,40.87833,-5.36537,ancla_actual
37109,40.39957,-5.95618,ancla_actual
37110,40.95095,-5.40725,ancla_actual
37112,40.46923,-5.88967,ancla_actual
37113,40.89089,-6.30536,ancla_actual
37114,40.64964,-5.38201,ancla_actual
37115,40.64283,-6.31511,ancla_actual
37116,41.01251,-6.03412,ancla_actual
37117,40.95978,-5.74349,ancla_actual
37118,40.76685,-5.53828,ancla_actual
37119,40.4991,-6.53059,ancla_actual
37120,41.01442,-6.09268,ancla_actual
37121,40.93493,-5.47037,ancla_actual
37122,40.7712,-5.55661,ancla_actual
37123,41.03089,-6.53261,ancla_actual
37124,40.59109,-5.80411,ancla_actual
37125,40.61731,-5.9552,ancla_actual
37126,41.06085,-6.28457,ancla_actual
37127,40.56565,-6.71582,ancla_actual
37128,41.10693,-5.42515,ancla_actual
37129,41.02361,-5.76252,ancla_actual
37130,41.09779,-5.74979,ancla_actual
37131,40.65687,-5.78223,ancla_actual
37132,40.98866,-6.86829,ancla_actual
37133,40.43619,-5.70969,ancla_actual
37134,40.71316,-5.61642,ancla_actual
37135,40.80161,-6.25852,ancla_actual
37136,40.42876,-6.67528,ancla_actual
37137,40.8747,-6.57306,ancla_actual
37138,40.56466,-5.73379,ancla_actual
37139,40.50815,-5.6927,ancla_actual
37140,40.59102,-6.81144,ancla_actual
37141,40.78254,-5.36506,ancla_actual
37142,40.94397,-5.8741,ancla_actual
37143,40.66266,-5.54003,ancla_actual
37144,40.74418,-5.55471,ancla_actual
37145,40.63146,-6.70246,ancla_actual
37146,40.533893,-5.4629304,ancla_actual
37147,40.51552,-5.99439,ancla_actual
37148,40.86096,-5.43567,ancla_actual
37149,40.90049,-6.1312,ancla_actual
37150,41.07633,-6.12332,ancla_actual
37151,40.99981,-5.90687,ancla_actual
37152,41.0428,-5.53585,ancla_actual
37154,41.01703,-6.49369,ancla_actual
37155,40.53078,-5.6397,ancla_actual
37156,40.55757,-5.67067,ancla_actual
37157,40.4586,-6.52075,ancla_actual
37158,40.44535,-6.07445,ancla_actual
37159,40.63102,-5.86398,ancla_actual
37160,40.98674,-6.79529,ancla_actual
37161,40.42265,-5.89427,ancla_actual
37162,40.63976,-5.40584,ancla_actual
37163,40.40723,-5.69884,ancla_actual
37164,40.96843,-5.46769,ancla_actual
37165,41.14135,-6.32808,ancla_actual
37166,40.48487,-6.69272,ancla_actual
37167,41.07791,-5.8614,ancla_actual
37168,40.32491,-5.97132,ancla_actual
37169,40.73722,-5.44895,ancla_actual
37170,41.08829,-6.00178,ancla_actual
37171,40.46878,-5.72038,ancla_actual
37172,40.58338,-5.92091,ancla_actual
37173,40.93501,-6.71948,ancla_actual
37174,40.83105,-5.28526,ancla_actual
37175,40.92623,-5.5243,ancla_actual
37176,40.46407,-6.06271,ancla_actual
37177,40.56611,-6.18083,ancla_actual
37178,40.76269,-5.23149,ancla_actual
37179,40.83974,-5.19933,ancla_actual
37180,41.17421,-6.2886,ancla_actual
37181,40.4542,-6.4901,ancla_actual
37182,40.80676,-5.59913,ancla_actual
37183,40.77594,-6.29162,ancla_actual
37184,41.20352,-6.58938,ancla_actual
37185,41.05139,-5.69477,ancla_actual
37186,41.00054,-5.97101,ancla_actual
37187,40.82539,-5.94276,ancla_actual
37188,40.68711,-5.61307,ancla_actual
37189,40.69123,-5.80568,ancla_actual
37190,41.16424,-6.69137,ancla_actual
37191,41.0975154,-6.6043565,ancla_actual
37192,40.88752,-5.68182,ancla_actual
37193,40.48448,-5.99581,ancla_actual
37194,40.49264,-6.05327,ancla_actual
37195,40.46898,-5.94493,ancla_actual
37196,40.48264,-6.05671,ancla_actual
37197,40.58192,-5.84312,ancla_actual
37198,41.18704,-6.22622,ancla_actual
37199,40.50343,-6.2711,ancla_actual
37200,40.63246,-5.62287,ancla_actual
37201,40.34836,-5.89427,ancla_actual
37202,41.02651,-5.64389,ancla_actual
37203,40.75592,-5.69329,ancla_actual
37204,40.60019,-6.27503,ancla_actual
37205,40.80693,-5.69833,ancla_actual
37206,40.97004,-5.41458,ancla_actual
37207,41.00818,-5.58184,ancla_actual
37208,40.97688,-6.43103,ancla_actual
37209,40.85652,-5.65144,ancla_actual
37211,40.6988,-5.92658,ancla_actual
37212,40.39776,-5.71425,ancla_actual
37213,40.47518,-5.67856,ancla_actual
37214,40.53572,-6.11628,ancla_actual
37215,40.89039,-5.28562,ancla_actual
37216,40.78857,-5.47863,ancla_actual
37217,40.42264,-5.7831,ancla_actual
37218,40.47618,-5.47893,ancla_actual
37219,40.60657,-6.01169,ancla_actual
37221,40.29679,-6.81975,ancla_actual
37222,41.09185,-5.59165,ancla_actual
37223,40.87967,-6.6236,ancla_actual
37224,41.10285,-5.48315,ancla_actual
37225,41.08754,-5.50888,ancla_actual
37226,41.16655,-5.88933,ancla_actual
37228,41.05238,-5.19507,ancla_actual
37229,41.09439,-5.60168,ancla_actual
37230,40.98655,-5.79332,ancla_actual
37231,41.14818,-5.43638,ancla_actual
37232,40.98325,-5.15418,ancla_actual
37233,40.51508,-6.51018,ancla_actual
37234,40.28681,-6.72701,ancla_actual
37235,40.75502,-5.37524,ancla_actual
37236,40.82277,-5.39506,ancla_actual
37237,40.71524,-5.70511,ancla_actual
37238,41.06305,-5.54794,ancla_actual
37239,41.08074,-5.39901,ancla_actual
37240,40.93658,-5.57916,ancla_actual
37241,40.88723,-6.21271,ancla_actual
37242,40.64985,-5.5758,ancla_actual
37243,41.1748,-6.51938,ancla_actual
37244,40.34353,-5.86121,ancla_actual
37245,40.32093,-6.66948,ancla_actual
37246,40.90108,-5.20026,ancla_actual
37247,40.88348,-5.3936,ancla_actual
37248,41.00469,-6.36238,ancla_actual
37249,41.0041,-6.33362,ancla_actual
37250,41.2303022,-6.5251071,ancla_actual
37251,40.46386,-5.77238,ancla_actual
37252,40.44493,-5.96025,ancla_actual
37253,41.0394,-5.79347,ancla_actual
37254,41.0621,-5.46647,ancla_actual
37255,40.6145,-5.65238,ancla_actual
37256,41.04596,-5.26019,ancla_actual
37257,40.91303,-6.41144,ancla_actual
37258,40.44732,-6.74616,ancla_actual
37259,40.51073,-5.73673,ancla_actual
37260,40.62528,-6.1815,ancla_actual
37261,40.49041,-5.52628,ancla_actual
37262,41.09681,-6.28752,ancla_actual
37263,40.35052,-5.83756,ancla_actual
37264,40.82718,-6.76109,ancla_actual
37265,40.99768,-5.12724,ancla_actual
37266,40.90856,-6.74872,ancla_actual
37267,40.80132,-6.35951,ancla_actual
37268,40.61275,-6.02052,ancla_actual
37269,40.38469,-6.60726,ancla_actual
37270,40.86766,-5.97786,ancla_actual
37271,40.9623,-5.91753,ancla_actual
37272,40.66998,-6.63271,ancla_actual
37273,40.74399,-6.07195,ancla_actual
37274,40.96882,-5.66388,ancla_actual
37275,41.02068,-6.64015,ancla_actual
37276,40.80137,-5.2191,ancla_actual
37277,40.59007,-5.59763,ancla_actual
37278,41.02919,-5.61771,ancla_actual
37279,40.7313225,-6.4268814,ancla_actual
37280,41.08844,-6.41314,ancla_actual
37281,40.74287,-6.02502,ancla_actual
37282,40.43812,-5.75394,ancla_actual
37283,40.96773,-6.11136,ancla_actual
37284,40.5068,-5.90619,ancla_actual
37285,40.84954,-6.70804,ancla_actual
37286,40.52264,-6.06387,ancla_actual
37287,40.54361,-5.9228,ancla_actual
37288,40.99358,-5.50234,ancla_actual
37289,40.78334,-6.12758,ancla_actual
37290,41.03332,-5.86025,ancla_actual
37291,40.79008,-5.73716,ancla_actual
37292,41.11579,-5.85702,ancla_actual
37293,40.97909,-6.12904,ancla_actual
37294,40.95065,-5.62723,ancla_actual
37296,40.80132,-5.28073,ancla_actual
37297,40.48785,-5.6111,ancla_actual
37298,40.49464,-5.91576,ancla_actual
37299,41.20579,-5.89654,ancla_actual
37300,40.54444,-5.79774,ancla_actual
37301,41.21373,-6.27101,ancla_actual
37302,41.04769,-6.75328,ancla_actual
37303,40.4010808,-6.5375529,ancla_actual
37304,40.69929,-6.18662,ancla_actual
37305,40.51295,-6.02495,ancla_actual
37306,40.52133,-6.36008,ancla_actual
37307,40.49996,-6.35701,ancla_actual
37309,40.64584,-5.85656,ancla_actual
37310,40.738928,-5.5886671,ancla_actual
37311,40.91754,-6.79729,ancla_actual
37312,40.44378,-5.67818,ancla_actual
37313,40.43499,-6.03261,ancla_actual
37314,40.91021,-6.00227,ancla_actual
37315,40.58944,-5.53719,ancla_actual
37316,40.65725,-6.10536,ancla_actual
37317,41.17206,-5.25005,ancla_actual
37318,41.11493,-5.57423,ancla_actual
37319,40.44246,-5.53923,ancla_actual
37320,40.63155,-6.02311,ancla_actual
37321,40.62449,-6.3545,ancla_actual
37322,40.83836,-5.5416,ancla_actual
37323,41.15759,-5.63402,ancla_actual
37324,40.85266,-5.35278,ancla_actual
37325,40.54296,-5.8915,ancla_actual
37327,41.10249,-5.78475,ancla_actual
37328,41.23278,-6.38484,ancla_actual
37329,41.07423,-6.18164,ancla_actual
37330,40.77007,-5.42219,ancla_actual
37331,40.46578,-5.83286,ancla_actual
37332,40.41916,-5.84792,ancla_actual
37333,40.50631,-5.76354,ancla_actual
37334,40.36949,-5.99078,ancla_actual
37335,41.17157,-5.7839,ancla_actual
37336,40.82176,-5.58225,ancla_actual
37337,41.06524,-6.50878,ancla_actual
37338,41.08544,-5.67217,ancla_actual
37339,40.53533,-5.94307,ancla_actual
37340,41.10962,-6.50269,ancla_actual
37341,40.48155,-5.78145,ancla_actual
37342,41.04691,-5.76955,ancla_actual
37343,40.4091,-5.71943,ancla_actual
37344,40.77875,-5.87815,ancla_actual
37345,41.02543,-5.88667,ancla_actual
37346,40.71583,-5.8327,ancla_actual
37347,41.07399,-5.56824,ancla_actual
37348,40.92728,-5.34838,ancla_actual
37349,41.15434,-6.48733,ancla_actual
37350,41.10636,-6.72725,ancla_actual
37351,41.08397,-5.23436,ancla_actual
37352,40.89221,-5.49664,ancla_actual
37353,40.8002,-5.9758,ancla_actual
37354,40.99939,-5.69579,ancla_actual
37355,40.51039,-6.0121,ancla_actual
37356,40.6716073,-6.7046957,ancla_actual
37357,40.73772,-6.7385,ancla_actual
37358,40.95367,-5.28819,ancla_actual
37359,40.72554,-6.70364,ancla_actual
37360,41.03223,-6.22284,ancla_actual
37361,41.11667,-6.43333,ancla_actual
37362,41.00832,-5.64881,ancla_actual
37363,40.86594,-6.413,ancla_actual
37364,41.27102,-6.46847,ancla_actual
37365,41.01514,-5.97151,ancla_actual
37366,41.0562,-6.36294,ancla_actual
37367,41.06263,-6.59662,ancla_actual
37368,41.00449,-6.16303,ancla_actual
37369,41.03621,-6.11323,ancla_actual
37370,41.16262,-6.18426,ancla_actual
37371,40.33822,-6.6392,ancla_actual
37372,41.06406,-5.52492,ancla_actual
37373,40.87573,-6.46792,ancla_actual
37374,40.99435,-5.37363,ancla_actual
37375,41.0086,-5.39381,ancla_actual
37376,41.00912,-6.43404,ancla_actual
37377,40.95917,-6.48904,ancla_actual
37378,40.51893,-6.45248,ancla_actual
37379,41.14861,-5.83054,ancla_actual
37380,41.0383,-5.84526,ancla_actual
37381,41.16191,-6.62747,ancla_actual
38001,28.12271,-16.726,ancla_actual
38002,28.18778,-17.19678,ancla_actual
38003,28.06205,-17.24073,ancla_actual
38004,28.33971,-16.42244,ancla_actual
38005,28.192441,-16.5042672,ancla_actual
38006,28.09962,-16.68102,ancla_actual
38007,28.82708,-17.80377,ancla_actual
38008,28.65,-17.78333,ancla_actual
38009,28.63011,-17.78953,ancla_actual
38010,28.37458,-16.86098,ancla_actual
38011,28.3548,-16.37268,ancla_actual
38012,28.23638,-16.43886,ancla_actual
38013,27.75404,-18.00367,ancla_actual
38014,28.49236,-17.84529,ancla_actual
38015,28.37365,-16.76342,ancla_actual
38016,28.81667,-17.93333,ancla_actual
38017,28.11882,-16.57599,ancla_actual
38018,28.3732,-16.65158,ancla_actual
38019,28.21154,-16.77947,ancla_actual
38020,28.31122,-16.41276,ancla_actual
38021,28.16766,-17.19051,ancla_actual
38022,28.37241,-16.71188,ancla_actual
38023,28.5098785,-16.3263161,ancla_actual
38024,28.65851,-17.91821,ancla_actual
38025,28.45242,-16.4472,ancla_actual
38026,28.39076,-16.52309,ancla_actual
38027,28.65007,-17.88274,ancla_actual
38028,28.41686,-16.55085,ancla_actual
38029,28.7749,-17.97741,ancla_actual
38030,28.73333,-17.73333,ancla_actual
38031,28.38487,-16.58275,ancla_actual
38032,28.4303254,-16.3589643,ancla_actual
38033,28.7765217,-17.7992049,ancla_actual
38034,28.39276,-16.65015,ancla_actual
38035,28.09826,-16.61708,ancla_actual
38036,28.09163,-17.11331,ancla_actual
38037,28.68351,-17.76421,ancla_actual
38038,28.46824,-16.25462,ancla_actual
38039,28.42613,-16.48876,ancla_actual
38040,28.294,-16.81618,ancla_actual
38041,28.4561172,-16.4239622,ancla_actual
38042,28.3661,-16.81552,ancla_actual
38043,28.47688,-16.41016,ancla_actual
38044,28.3312548,-16.780701,ancla_actual
38045,28.64186,-17.93394,ancla_actual
38046,28.52236,-16.34074,ancla_actual
38047,28.7,-17.95,ancla_actual
38048,27.80628,-17.91578,ancla_actual
38049,28.08504,-17.33385,ancla_actual
38050,28.1424138,-17.2844817,ancla_actual
38051,28.43231,-16.46232,ancla_actual
38052,28.15623,-16.63592,ancla_actual
38053,28.5796836,-17.7972561,ancla_actual
38901,27.6959608,-18.0252042,ancla_actual
39001,43.3764223,-4.1829531,ancla_actual
39002,43.34268,-3.41667,ancla_actual
39003,43.2003025,-4.0033883,ancla_actual
39004,43.18293,-4.04729,ancla_actual
39005,43.4574,-3.49013,ancla_actual
39006,43.47756,-3.56959,ancla_actual
39007,43.27325,-3.60031,ancla_actual
39008,43.40094,-3.82051,ancla_actual
39009,43.4216,-3.5103,ancla_actual
39010,43.1258,-4.05662,ancla_actual
39011,43.46686,-3.60083,ancla_actual
39012,43.30824,-4.23571,ancla_actual
39013,43.13437,-4.5763,ancla_actual
39014,43.2114356,-4.3042878,ancla_actual
39015,43.15078,-4.69376,ancla_actual
39016,43.40744,-3.88498,ancla_actual
39017,43.0279188,-3.9856362,ancla_actual
39018,43.32596,-4.06893,ancla_actual
39019,43.3181782,-3.9284413,ancla_actual
39020,43.38285,-3.22043,ancla_actual
39021,43.2234469,-4.1307031,ancla_actual
39022,43.2064743,-4.6214677,ancla_actual
39023,43.39667,-3.45361,ancla_actual
39024,43.38603,-4.29162,ancla_actual
39025,43.26358,-4.07262,ancla_actual
39026,43.2108538,-3.953604,ancla_actual
39027,42.9920216,-4.1230833,ancla_actual
39028,43.37846,-3.68072,ancla_actual
39029,43.43678,-3.51347,ancla_actual
39030,43.3315626,-3.3074287,ancla_actual
39031,43.39653,-3.58916,ancla_actual
39032,43.024208,-4.2508142,ancla_actual
39033,43.3107803,-4.477455,ancla_actual
39034,43.2276613,-4.4932121,ancla_actual
39035,43.4098,-3.41613,ancla_actual
39036,43.4008,-3.37029,ancla_actual
39037,43.34614,-3.74668,ancla_actual
39038,43.36402,-3.41778,ancla_actual
39039,43.1068845,-3.9011409,ancla_actual
39040,43.4175768,-3.7577101,ancla_actual
39041,43.2894834,-4.1753487,ancla_actual
39042,43.3799308,-3.7593628,ancla_actual
39043,43.4440811,-3.5852414,ancla_actual
39044,43.42861,-3.99866,ancla_actual
39045,43.2856121,-3.7177145,ancla_actual
39046,43.14974,-4.04239,ancla_actual
39047,43.48917,-3.52306,ancla_actual
39048,43.35216,-3.81382,ancla_actual
