ccaa_code,ccaa_name,provincia_code,provincia_name,municipio_code,municipio_name
8,07 Castilla y León,47,Valladolid,47182,VALDESTILLAS
8,07 Castilla y León,47,Valladolid,47183,VALDUNQUILLO
8,07 Castilla y León,47,Valladolid,47186,VALLADOLID
8,07 Castilla y León,47,Valladolid,47184,VALORIA LA BUENA
8,07 Castilla y León,47,Valladolid,47185,VALVERDE DE CAMPOS
8,07 Castilla y León,47,Valladolid,47187,VEGA DE RUIPONCE
8,07 Castilla y León,47,Valladolid,47188,VEGA DE VALDETRONCO
8,07 Castilla y León,47,Valladolid,47189,VELASCÁLVARO
8,07 Castilla y León,47,Valladolid,47190,VELILLA
8,07 Castilla y León,47,Valladolid,47191,VELLIZA
8,07 Castilla y León,47,Valladolid,47192,VENTOSA DE LA CUESTA
8,07 Castilla y León,47,Valladolid,47193,VIANA DE CEGA
8,07 Castilla y León,47,Valladolid,47195,VILLABÁÑEZ
8,07 Castilla y León,47,Valladolid,47196,VILLABARUZ DE CAMPOS
8,07 Castilla y León,47,Valladolid,47197,VILLABRÁGIMA
8,07 Castilla y León,47,Valladolid,47198,VILLACARRALÓN
8,07 Castilla y León,47,Valladolid,47199,VILLACID DE CAMPOS
8,07 Castilla y León,47,Valladolid,47200,VILLACO
8,07 Castilla y León,47,Valladolid,47203,VILLAFRADES DE CAMPOS
8,07 Castilla y León,47,Valladolid,47204,VILLAFRANCA DE DUERO
8,07 Castilla y León,47,Valladolid,47205,VILLAFRECHÓS
8,07 Castilla y León,47,Valladolid,47206,VILLAFUERTE
8,07 Castilla y León,47,Valladolid,47207,VILLAGARCÍA DE CAMPOS
8,07 Castilla y León,47,Valladolid,47208,VILLAGÓMEZ LA NUEVA
8,07 Castilla y León,47,Valladolid,47209,VILLALÁN DE CAMPOS
8,07 Castilla y León,47,Valladolid,47210,VILLALAR DE LOS COMUNEROS
8,07 Castilla y León,47,Valladolid,47211,VILLALBA DE LA LOMA
8,07 Castilla y León,47,Valladolid,47212,VILLALBA DE LOS ALCORES
8,07 Castilla y León,47,Valladolid,47213,VILLALBARBA
8,07 Castilla y León,47,Valladolid,47214,VILLALÓN DE CAMPOS
8,07 Castilla y León,47,Valladolid,47215,VILLAMURIEL DE CAMPOS
8,07 Castilla y León,47,Valladolid,47216,VILLÁN DE TORDESILLAS
8,07 Castilla y León,47,Valladolid,47217,VILLANUBLA
8,07 Castilla y León,47,Valladolid,47218,VILLANUEVA DE DUERO
8,07 Castilla y León,47,Valladolid,47219,VILLANUEVA DE LA CONDESA
8,07 Castilla y León,47,Valladolid,47220,VILLANUEVA DE LOS CABALLEROS
8,07 Castilla y León,47,Valladolid,47221,VILLANUEVA DE LOS INFANTES
8,07 Castilla y León,47,Valladolid,47222,VILLANUEVA DE SAN MANCIO
8,07 Castilla y León,47,Valladolid,47223,VILLARDEFRADES
8,07 Castilla y León,47,Valladolid,47224,VILLARMENTERO DE ESGUEVA
8,07 Castilla y León,47,Valladolid,47225,VILLASEXMIR
8,07 Castilla y León,47,Valladolid,47226,VILLAVAQUERÍN
8,07 Castilla y León,47,Valladolid,47227,VILLAVELLID
8,07 Castilla y León,47,Valladolid,47228,VILLAVERDE DE MEDINA
8,07 Castilla y León,47,Valladolid,47229,VILLAVICENCIO DE LOS CABALLEROS
8,07 Castilla y León,47,Valladolid,47194,VILORIA
8,07 Castilla y León,47,Valladolid,47230,WAMBA
8,07 Castilla y León,47,Valladolid,47231,ZARATÁN
8,07 Castilla y León,47,Valladolid,47232,ZARZA (LA)
8,07 Castilla y León,49,Zamora,49002,ABEZAMES
8,07 Castilla y León,49,Zamora,49003,ALCAÑICES
8,07 Castilla y León,49,Zamora,49004,ALCUBILLA DE NOGALES
8,07 Castilla y León,49,Zamora,49005,ALFARAZ DE SAYAGO
8,07 Castilla y León,49,Zamora,49006,ALGODRE
8,07 Castilla y León,49,Zamora,49007,ALMARAZ DE DUERO
8,07 Castilla y León,49,Zamora,49008,ALMEIDA DE SAYAGO
8,07 Castilla y León,49,Zamora,49009,ANDAVÍAS
8,07 Castilla y León,49,Zamora,49010,ARCENILLAS
8,07 Castilla y León,49,Zamora,49011,ARCOS DE LA POLVOROSA
8,07 Castilla y León,49,Zamora,49012,ARGAÑÍN
8,07 Castilla y León,49,Zamora,49013,ARGUJILLO
8,07 Castilla y León,49,Zamora,49014,ARQUILLINOS
8,07 Castilla y León,49,Zamora,49015,ARRABALDE
8,07 Castilla y León,49,Zamora,49016,ASPARIEGOS
8,07 Castilla y León,49,Zamora,49017,ASTURIANOS
8,07 Castilla y León,49,Zamora,49018,AYOÓ DE VIDRIALES
8,07 Castilla y León,49,Zamora,49019,BARCIAL DEL BARCO
8,07 Castilla y León,49,Zamora,49020,BELVER DE LOS MONTES
8,07 Castilla y León,49,Zamora,49021,BENAVENTE
8,07 Castilla y León,49,Zamora,49022,BENEGILES
8,07 Castilla y León,49,Zamora,49023,BERMILLO DE SAYAGO
8,07 Castilla y León,49,Zamora,49024,BÓVEDA DE TORO (LA)
8,07 Castilla y León,49,Zamora,49025,BRETÓ
8,07 Castilla y León,49,Zamora,49026,BRETOCINO
8,07 Castilla y León,49,Zamora,49027,BRIME DE SOG
8,07 Castilla y León,49,Zamora,49028,BRIME DE URZ
8,07 Castilla y León,49,Zamora,49029,BURGANES DE VALVERDE
8,07 Castilla y León,49,Zamora,49030,BUSTILLO DEL ORO
8,07 Castilla y León,49,Zamora,49031,CABAÑAS DE SAYAGO
8,07 Castilla y León,49,Zamora,49032,CALZADILLA DE TERA
8,07 Castilla y León,49,Zamora,49033,CAMARZANA DE TERA
8,07 Castilla y León,49,Zamora,49034,CAÑIZAL
8,07 Castilla y León,49,Zamora,49035,CAÑIZO
8,07 Castilla y León,49,Zamora,49036,CARBAJALES DE ALBA
8,07 Castilla y León,49,Zamora,49037,CARBELLINO
8,07 Castilla y León,49,Zamora,49038,CASASECA DE CAMPEÁN
8,07 Castilla y León,49,Zamora,49039,CASASECA DE LAS CHANAS
8,07 Castilla y León,49,Zamora,49040,CASTRILLO DE LA GUAREÑA
8,07 Castilla y León,49,Zamora,49041,CASTROGONZALO
8,07 Castilla y León,49,Zamora,49042,CASTRONUEVO
8,07 Castilla y León,49,Zamora,49043,CASTROVERDE DE CAMPOS
8,07 Castilla y León,49,Zamora,49044,CAZURRA
8,07 Castilla y León,49,Zamora,49046,CERECINOS DE CAMPOS
8,07 Castilla y León,49,Zamora,49047,CERECINOS DEL CARRIZAL
8,07 Castilla y León,49,Zamora,49048,CERNADILLA
8,07 Castilla y León,49,Zamora,49050,COBREROS
8,07 Castilla y León,49,Zamora,49052,COOMONTE
8,07 Castilla y León,49,Zamora,49053,CORESES
8,07 Castilla y León,49,Zamora,49054,CORRALES DEL VINO
8,07 Castilla y León,49,Zamora,49055,COTANES DEL MONTE
8,07 Castilla y León,49,Zamora,49056,CUBILLOS
8,07 Castilla y León,49,Zamora,49057,CUBO DE BENAVENTE
8,07 Castilla y León,49,Zamora,49058,CUBO DE TIERRA DEL VINO (EL)
8,07 Castilla y León,49,Zamora,49059,CUELGAMURES
8,07 Castilla y León,49,Zamora,49061,ENTRALA
8,07 Castilla y León,49,Zamora,49062,ESPADAÑEDO
8,07 Castilla y León,49,Zamora,49063,FARAMONTANOS DE TÁBARA
8,07 Castilla y León,49,Zamora,49064,FARIZA
8,07 Castilla y León,49,Zamora,49065,FERMOSELLE
8,07 Castilla y León,49,Zamora,49066,FERRERAS DE ABAJO
8,07 Castilla y León,49,Zamora,49067,FERRERAS DE ARRIBA
8,07 Castilla y León,49,Zamora,49068,FERRERUELA
8,07 Castilla y León,49,Zamora,49069,FIGUERUELA DE ARRIBA
8,07 Castilla y León,49,Zamora,49071,FONFRÍA
8,07 Castilla y León,49,Zamora,49075,FRESNO DE LA POLVOROSA
8,07 Castilla y León,49,Zamora,49076,FRESNO DE LA RIBERA
8,07 Castilla y León,49,Zamora,49077,FRESNO DE SAYAGO
8,07 Castilla y León,49,Zamora,49078,FRIERA DE VALVERDE
8,07 Castilla y León,49,Zamora,49079,FUENTE ENCALADA
8,07 Castilla y León,49,Zamora,49080,FUENTELAPEÑA
8,07 Castilla y León,49,Zamora,49082,FUENTES DE ROPEL
8,07 Castilla y León,49,Zamora,49081,FUENTESAÚCO
8,07 Castilla y León,49,Zamora,49083,FUENTESECAS
8,07 Castilla y León,49,Zamora,49084,FUENTESPREADAS
8,07 Castilla y León,49,Zamora,49085,GALENDE
8,07 Castilla y León,49,Zamora,49086,GALLEGOS DEL PAN
8,07 Castilla y León,49,Zamora,49087,GALLEGOS DEL RÍO
8,07 Castilla y León,49,Zamora,49088,GAMONES
8,07 Castilla y León,49,Zamora,49090,GEMA
8,07 Castilla y León,49,Zamora,49091,GRANJA DE MORERUELA
8,07 Castilla y León,49,Zamora,49092,GRANUCILLO
8,07 Castilla y León,49,Zamora,49093,GUARRATE
8,07 Castilla y León,49,Zamora,49094,HERMISENDE
8,07 Castilla y León,49,Zamora,49095,HINIESTA (LA)
8,07 Castilla y León,49,Zamora,49096,JAMBRINA
8,07 Castilla y León,49,Zamora,49097,JUSTEL
8,07 Castilla y León,49,Zamora,49098,LOSACINO
8,07 Castilla y León,49,Zamora,49099,LOSACIO
8,07 Castilla y León,49,Zamora,49100,LUBIÁN
8,07 Castilla y León,49,Zamora,49101,LUELMO
8,07 Castilla y León,49,Zamora,49102,MADERAL (EL)
8,07 Castilla y León,49,Zamora,49103,MADRIDANOS
8,07 Castilla y León,49,Zamora,49104,MAHIDE
8,07 Castilla y León,49,Zamora,49105,MAIRE DE CASTROPONCE
8,07 Castilla y León,49,Zamora,49107,MALVA
8,07 Castilla y León,49,Zamora,49108,MANGANESES DE LA LAMPREANA
8,07 Castilla y León,49,Zamora,49109,MANGANESES DE LA POLVOROSA
8,07 Castilla y León,49,Zamora,49110,MANZANAL DE ARRIBA
8,07 Castilla y León,49,Zamora,49112,MANZANAL DE LOS INFANTES
8,07 Castilla y León,49,Zamora,49111,MANZANAL DEL BARCO
8,07 Castilla y León,49,Zamora,49113,MATILLA DE ARZÓN
8,07 Castilla y León,49,Zamora,49114,MATILLA LA SECA
8,07 Castilla y León,49,Zamora,49115,MAYALDE
8,07 Castilla y León,49,Zamora,49116,MELGAR DE TERA
8,07 Castilla y León,49,Zamora,49117,MICERECES DE TERA
8,07 Castilla y León,49,Zamora,49118,MILLES DE LA POLVOROSA
8,07 Castilla y León,49,Zamora,49119,MOLACILLOS
8,07 Castilla y León,49,Zamora,49120,MOLEZUELAS DE LA CARBALLEDA
8,07 Castilla y León,49,Zamora,49121,MOMBUEY
8,07 Castilla y León,49,Zamora,49122,MONFARRACINOS
8,07 Castilla y León,49,Zamora,49123,MONTAMARTA
8,07 Castilla y León,49,Zamora,49124,MORAL DE SAYAGO
8,07 Castilla y León,49,Zamora,49126,MORALEJA DE SAYAGO
8,07 Castilla y León,49,Zamora,49125,MORALEJA DEL VINO
8,07 Castilla y León,49,Zamora,49128,MORALES DE REY
8,07 Castilla y León,49,Zamora,49129,MORALES DE TORO
8,07 Castilla y León,49,Zamora,49130,MORALES DE VALVERDE
8,07 Castilla y León,49,Zamora,49127,MORALES DEL VINO
8,07 Castilla y León,49,Zamora,49131,MORALINA
8,07 Castilla y León,49,Zamora,49132,MORERUELA DE LOS INFANZONES
8,07 Castilla y León,49,Zamora,49133,MORERUELA DE TÁBARA
8,07 Castilla y León,49,Zamora,49134,MUELAS DE LOS CABALLEROS
8,07 Castilla y León,49,Zamora,49135,MUELAS DEL PAN
8,07 Castilla y León,49,Zamora,49136,MUGA DE SAYAGO
8,07 Castilla y León,49,Zamora,49137,NAVIANOS DE VALVERDE
8,07 Castilla y León,49,Zamora,49138,OLMILLOS DE CASTRO
8,07 Castilla y León,49,Zamora,49139,OTERO DE BODAS
8,07 Castilla y León,49,Zamora,49141,PAJARES DE LA LAMPREANA
8,07 Castilla y León,49,Zamora,49143,PALACIOS DE SANABRIA
8,07 Castilla y León,49,Zamora,49142,PALACIOS DEL PAN
8,07 Castilla y León,49,Zamora,49145,PEDRALBA DE LA PRADERÍA
8,07 Castilla y León,49,Zamora,49146,PEGO (EL)
8,07 Castilla y León,49,Zamora,49147,PELEAGONZALO
8,07 Castilla y León,49,Zamora,49148,PELEAS DE ABAJO
8,07 Castilla y León,49,Zamora,49149,PEÑAUSENDE
8,07 Castilla y León,49,Zamora,49150,PEQUE
8,07 Castilla y León,49,Zamora,49151,PERDIGÓN (EL)
8,07 Castilla y León,49,Zamora,49152,PERERUELA
8,07 Castilla y León,49,Zamora,49153,PERILLA DE CASTRO
8,07 Castilla y León,49,Zamora,49154,PÍAS
8,07 Castilla y León,49,Zamora,49155,PIEDRAHITA DE CASTRO
8,07 Castilla y León,49,Zamora,49156,PINILLA DE TORO
8,07 Castilla y León,49,Zamora,49157,PINO DEL ORO
8,07 Castilla y León,49,Zamora,49158,PIÑERO (EL)
8,07 Castilla y León,49,Zamora,49160,POBLADURA DE VALDERADUEY
8,07 Castilla y León,49,Zamora,49159,POBLADURA DEL VALLE
8,07 Castilla y León,49,Zamora,49162,PORTO
8,07 Castilla y León,49,Zamora,49163,POZOANTIGUO
8,07 Castilla y León,49,Zamora,49164,POZUELO DE TÁBARA
8,07 Castilla y León,49,Zamora,49165,PRADO
8,07 Castilla y León,49,Zamora,49166,PUEBLA DE SANABRIA
8,07 Castilla y León,49,Zamora,49167,PUEBLICA DE VALVERDE
8,07 Castilla y León,49,Zamora,49170,QUINTANILLA DE URZ
8,07 Castilla y León,49,Zamora,49168,QUINTANILLA DEL MONTE
8,07 Castilla y León,49,Zamora,49169,QUINTANILLA DEL OLMO
8,07 Castilla y León,49,Zamora,49171,QUIRUELAS DE VIDRIALES
8,07 Castilla y León,49,Zamora,49172,RABANALES
8,07 Castilla y León,49,Zamora,49173,RÁBANO DE ALISTE
8,07 Castilla y León,49,Zamora,49174,REQUEJO
8,07 Castilla y León,49,Zamora,49175,REVELLINOS
8,07 Castilla y León,49,Zamora,49176,RIOFRÍO DE ALISTE
8,07 Castilla y León,49,Zamora,49177,RIONEGRO DEL PUENTE
8,07 Castilla y León,49,Zamora,49178,ROALES
8,07 Castilla y León,49,Zamora,49179,ROBLEDA-CERVANTES
8,07 Castilla y León,49,Zamora,49180,ROELOS DE SAYAGO
8,07 Castilla y León,49,Zamora,49181,ROSINOS DE LA REQUEJADA
8,07 Castilla y León,49,Zamora,49183,SALCE
8,07 Castilla y León,49,Zamora,49184,SAMIR DE LOS CAÑOS
8,07 Castilla y León,49,Zamora,49185,SAN AGUSTÍN DEL POZO
8,07 Castilla y León,49,Zamora,49186,SAN CEBRIÁN DE CASTRO
8,07 Castilla y León,49,Zamora,49187,SAN CRISTÓBAL DE ENTREVIÑAS
8,07 Castilla y León,49,Zamora,49188,SAN ESTEBAN DEL MOLAR
8,07 Castilla y León,49,Zamora,49189,SAN JUSTO
8,07 Castilla y León,49,Zamora,49190,SAN MARTÍN DE VALDERADUEY
8,07 Castilla y León,49,Zamora,49191,SAN MIGUEL DE LA RIBERA
8,07 Castilla y León,49,Zamora,49192,SAN MIGUEL DEL VALLE
8,07 Castilla y León,49,Zamora,49193,SAN PEDRO DE CEQUE
8,07 Castilla y León,49,Zamora,49194,SAN PEDRO DE LA NAVE-ALMENDRA
8,07 Castilla y León,49,Zamora,49208,SAN VICENTE DE LA CABEZA
8,07 Castilla y León,49,Zamora,49209,SAN VITERO
8,07 Castilla y León,49,Zamora,49197,SANTA CLARA DE AVEDILLO
8,07 Castilla y León,49,Zamora,49199,SANTA COLOMBA DE LAS MONJAS
8,07 Castilla y León,49,Zamora,49200,SANTA CRISTINA DE LA POLVOROSA
8,07 Castilla y León,49,Zamora,49201,SANTA CROYA DE TERA
8,07 Castilla y León,49,Zamora,49202,SANTA EUFEMIA DEL BARCO
8,07 Castilla y León,49,Zamora,49203,SANTA MARÍA DE LA VEGA
8,07 Castilla y León,49,Zamora,49204,SANTA MARÍA DE VALVERDE
8,07 Castilla y León,49,Zamora,49205,SANTIBÁÑEZ DE TERA
8,07 Castilla y León,49,Zamora,49206,SANTIBÁÑEZ DE VIDRIALES
8,07 Castilla y León,49,Zamora,49207,SANTOVENIA
8,07 Castilla y León,49,Zamora,49210,SANZOLES
8,07 Castilla y León,49,Zamora,49214,TÁBARA
8,07 Castilla y León,49,Zamora,49216,TAPIOLES
8,07 Castilla y León,49,Zamora,49219,TORO
8,07 Castilla y León,49,Zamora,49220,TORRE DEL VALLE (LA)
8,07 Castilla y León,49,Zamora,49221,TORREGAMONES
8,07 Castilla y León,49,Zamora,49222,TORRES DEL CARRIZAL
8,07 Castilla y León,49,Zamora,49223,TRABAZOS
8,07 Castilla y León,49,Zamora,49224,TREFACIO
8,07 Castilla y León,49,Zamora,49225,UÑA DE QUINTANA
8,07 Castilla y León,49,Zamora,49226,VADILLO DE LA GUAREÑA
8,07 Castilla y León,49,Zamora,49227,VALCABADO
8,07 Castilla y León,49,Zamora,49228,VALDEFINJAS
8,07 Castilla y León,49,Zamora,49229,VALDESCORRIEL
8,07 Castilla y León,49,Zamora,49230,VALLESA DE LA GUAREÑA
8,07 Castilla y León,49,Zamora,49231,VEGA DE TERA
8,07 Castilla y León,49,Zamora,49232,VEGA DE VILLALOBOS
8,07 Castilla y León,49,Zamora,49233,VEGALATRAVE
8,07 Castilla y León,49,Zamora,49234,VENIALBO
8,07 Castilla y León,49,Zamora,49235,VEZDEMARBÁN
8,07 Castilla y León,49,Zamora,49236,VIDAYANES
8,07 Castilla y León,49,Zamora,49237,VIDEMALA
8,07 Castilla y León,49,Zamora,49238,VILLABRÁZARO
8,07 Castilla y León,49,Zamora,49239,VILLABUENA DEL PUENTE
8,07 Castilla y León,49,Zamora,49240,VILLADEPERA
8,07 Castilla y León,49,Zamora,49241,VILLAESCUSA
8,07 Castilla y León,49,Zamora,49242,VILLAFÁFILA
8,07 Castilla y León,49,Zamora,49243,VILLAFERRUEÑA
8,07 Castilla y León,49,Zamora,49244,VILLAGERIZ
8,07 Castilla y León,49,Zamora,49245,VILLALAZÁN
8,07 Castilla y León,49,Zamora,49246,VILLALBA DE LA LAMPREANA
8,07 Castilla y León,49,Zamora,49247,VILLALCAMPO
8,07 Castilla y León,49,Zamora,49248,VILLALOBOS
8,07 Castilla y León,49,Zamora,49249,VILLALONSO
8,07 Castilla y León,49,Zamora,49250,VILLALPANDO
8,07 Castilla y León,49,Zamora,49251,VILLALUBE
8,07 Castilla y León,49,Zamora,49252,VILLAMAYOR DE CAMPOS
8,07 Castilla y León,49,Zamora,49255,VILLAMOR DE LOS ESCUDEROS
8,07 Castilla y León,49,Zamora,49256,VILLANÁZAR
8,07 Castilla y León,49,Zamora,49257,VILLANUEVA DE AZOAGUE
8,07 Castilla y León,49,Zamora,49258,VILLANUEVA DE CAMPEÁN
8,07 Castilla y León,49,Zamora,49259,VILLANUEVA DE LAS PERAS
8,07 Castilla y León,49,Zamora,49260,VILLANUEVA DEL CAMPO
8,07 Castilla y León,49,Zamora,49263,VILLAR DE FALLAVES
8,07 Castilla y León,49,Zamora,49264,VILLAR DEL BUEY
8,07 Castilla y León,49,Zamora,49261,VILLARALBO
8,07 Castilla y León,49,Zamora,49262,VILLARDECIERVOS
8,07 Castilla y León,49,Zamora,49265,VILLARDIEGUA DE LA RIBERA
8,07 Castilla y León,49,Zamora,49266,VILLÁRDIGA
8,07 Castilla y León,49,Zamora,49267,VILLARDONDIEGO
8,07 Castilla y León,49,Zamora,49268,VILLARRÍN DE CAMPOS
8,07 Castilla y León,49,Zamora,49269,VILLASECO DEL PAN
8,07 Castilla y León,49,Zamora,49270,VILLAVENDIMIO
8,07 Castilla y León,49,Zamora,49272,VILLAVEZA DE VALVERDE
8,07 Castilla y León,49,Zamora,49271,VILLAVEZA DEL AGUA
8,07 Castilla y León,49,Zamora,49273,VIÑAS
8,07 Castilla y León,49,Zamora,49275,ZAMORA
7,08 Castilla - La Mancha,2,Albacete,2001,ABENGIBRE
7,08 Castilla - La Mancha,2,Albacete,2002,ALATOZ
7,08 Castilla - La Mancha,2,Albacete,2003,ALBACETE
7,08 Castilla - La Mancha,2,Albacete,2004,ALBATANA
7,08 Castilla - La Mancha,2,Albacete,2005,ALBOREA
7,08 Castilla - La Mancha,2,Albacete,2006,ALCADOZO
7,08 Castilla - La Mancha,2,Albacete,2007,ALCALÁ DEL JÚCAR
7,08 Castilla - La Mancha,2,Albacete,2008,ALCARAZ
7,08 Castilla - La Mancha,2,Albacete,2009,ALMANSA
7,08 Castilla - La Mancha,2,Albacete,2010,ALPERA
7,08 Castilla - La Mancha,2,Albacete,2011,AYNA
7,08 Castilla - La Mancha,2,Albacete,2012,BALAZOTE
7,08 Castilla - La Mancha,2,Albacete,2014,BALLESTERO (EL)
7,08 Castilla - La Mancha,2,Albacete,2013,BALSA DE VES
7,08 Castilla - La Mancha,2,Albacete,2015,BARRAX
7,08 Castilla - La Mancha,2,Albacete,2016,BIENSERVIDA
7,08 Castilla - La Mancha,2,Albacete,2017,BOGARRA
7,08 Castilla - La Mancha,2,Albacete,2018,BONETE
7,08 Castilla - La Mancha,2,Albacete,2019,BONILLO (EL)
7,08 Castilla - La Mancha,2,Albacete,2020,CARCELÉN
7,08 Castilla - La Mancha,2,Albacete,2021,CASAS DE JUAN NÚÑEZ
7,08 Castilla - La Mancha,2,Albacete,2022,CASAS DE LÁZARO
7,08 Castilla - La Mancha,2,Albacete,2023,CASAS DE VES
7,08 Castilla - La Mancha,2,Albacete,2024,CASAS-IBÁÑEZ
7,08 Castilla - La Mancha,2,Albacete,2025,CAUDETE
7,08 Castilla - La Mancha,2,Albacete,2026,CENIZATE
7,08 Castilla - La Mancha,2,Albacete,2029,CHINCHILLA DE MONTE-ARAGÓN
7,08 Castilla - La Mancha,2,Albacete,2027,CORRAL-RUBIO
7,08 Castilla - La Mancha,2,Albacete,2028,COTILLAS
7,08 Castilla - La Mancha,2,Albacete,2030,ELCHE DE LA SIERRA
7,08 Castilla - La Mancha,2,Albacete,2031,FÉREZ
7,08 Castilla - La Mancha,2,Albacete,2032,FUENSANTA
7,08 Castilla - La Mancha,2,Albacete,2033,FUENTE-ÁLAMO
7,08 Castilla - La Mancha,2,Albacete,2034,FUENTEALBILLA
7,08 Castilla - La Mancha,2,Albacete,2035,GINETA (LA)
7,08 Castilla - La Mancha,2,Albacete,2036,GOLOSALVO
7,08 Castilla - La Mancha,2,Albacete,2037,HELLÍN
7,08 Castilla - La Mancha,2,Albacete,2038,HERRERA (LA)
7,08 Castilla - La Mancha,2,Albacete,2039,HIGUERUELA
7,08 Castilla - La Mancha,2,Albacete,2040,HOYA-GONZALO
7,08 Castilla - La Mancha,2,Albacete,2041,JORQUERA
7,08 Castilla - La Mancha,2,Albacete,2042,LETUR
7,08 Castilla - La Mancha,2,Albacete,2043,LEZUZA
7,08 Castilla - La Mancha,2,Albacete,2044,LIÉTOR
7,08 Castilla - La Mancha,2,Albacete,2045,MADRIGUERAS
7,08 Castilla - La Mancha,2,Albacete,2046,MAHORA
7,08 Castilla - La Mancha,2,Albacete,2047,MASEGOSO
7,08 Castilla - La Mancha,2,Albacete,2048,MINAYA
7,08 Castilla - La Mancha,2,Albacete,2049,MOLINICOS
7,08 Castilla - La Mancha,2,Albacete,2050,MONTALVOS
7,08 Castilla - La Mancha,2,Albacete,2051,MONTEALEGRE DEL CASTILLO
7,08 Castilla - La Mancha,2,Albacete,2052,MOTILLEJA
7,08 Castilla - La Mancha,2,Albacete,2053,MUNERA
7,08 Castilla - La Mancha,2,Albacete,2054,NAVAS DE JORQUERA
7,08 Castilla - La Mancha,2,Albacete,2055,NERPIO
7,08 Castilla - La Mancha,2,Albacete,2056,ONTUR
7,08 Castilla - La Mancha,2,Albacete,2057,OSSA DE MONTIEL
7,08 Castilla - La Mancha,2,Albacete,2058,PATERNA DEL MADERA
7,08 Castilla - La Mancha,2,Albacete,2060,PEÑAS DE SAN PEDRO
7,08 Castilla - La Mancha,2,Albacete,2059,PEÑASCOSA
7,08 Castilla - La Mancha,2,Albacete,2061,PÉTROLA
7,08 Castilla - La Mancha,2,Albacete,2062,POVEDILLA
7,08 Castilla - La Mancha,2,Albacete,2901,POZO CAÑADA
7,08 Castilla - La Mancha,2,Albacete,2063,POZOHONDO
7,08 Castilla - La Mancha,2,Albacete,2064,POZO-LORENTE
7,08 Castilla - La Mancha,2,Albacete,2065,POZUELO
7,08 Castilla - La Mancha,2,Albacete,2066,RECUEJA (LA)
7,08 Castilla - La Mancha,2,Albacete,2067,RIÓPAR
7,08 Castilla - La Mancha,2,Albacete,2068,ROBLEDO
7,08 Castilla - La Mancha,2,Albacete,2069,RODA (LA)
7,08 Castilla - La Mancha,2,Albacete,2070,SALOBRE
7,08 Castilla - La Mancha,2,Albacete,2071,SAN PEDRO
7,08 Castilla - La Mancha,2,Albacete,2072,SOCOVOS
7,08 Castilla - La Mancha,2,Albacete,2073,TARAZONA DE LA MANCHA
7,08 Castilla - La Mancha,2,Albacete,2074,TOBARRA
7,08 Castilla - La Mancha,2,Albacete,2075,VALDEGANGA
7,08 Castilla - La Mancha,2,Albacete,2076,VIANOS
7,08 Castilla - La Mancha,2,Albacete,2077,VILLA DE VES
7,08 Castilla - La Mancha,2,Albacete,2078,VILLALGORDO DEL JÚCAR
7,08 Castilla - La Mancha,2,Albacete,2079,VILLAMALEA
7,08 Castilla - La Mancha,2,Albacete,2080,VILLAPALACIOS
7,08 Castilla - La Mancha,2,Albacete,2081,VILLARROBLEDO
7,08 Castilla - La Mancha,2,Albacete,2082,VILLATOYA
7,08 Castilla - La Mancha,2,Albacete,2083,VILLAVALIENTE
7,08 Castilla - La Mancha,2,Albacete,2084,VILLAVERDE DE GUADALIMAR
7,08 Castilla - La Mancha,2,Albacete,2085,VIVEROS
7,08 Castilla - La Mancha,2,Albacete,2086,YESTE
7,08 Castilla - La Mancha,13,Ciudad Real,13001,ABENÓJAR
7,08 Castilla - La Mancha,13,Ciudad Real,13002,AGUDO
7,08 Castilla - La Mancha,13,Ciudad Real,13003,ALAMILLO
7,08 Castilla - La Mancha,13,Ciudad Real,13004,ALBALADEJO
7,08 Castilla - La Mancha,13,Ciudad Real,13005,ALCÁZAR DE SAN JUAN
7,08 Castilla - La Mancha,13,Ciudad Real,13006,ALCOBA
7,08 Castilla - La Mancha,13,Ciudad Real,13007,ALCOLEA DE CALATRAVA
7,08 Castilla - La Mancha,13,Ciudad Real,13008,ALCUBILLAS
7,08 Castilla - La Mancha,13,Ciudad Real,13009,ALDEA DEL REY
7,08 Castilla - La Mancha,13,Ciudad Real,13010,ALHAMBRA
7,08 Castilla - La Mancha,13,Ciudad Real,13011,ALMADÉN
7,08 Castilla - La Mancha,13,Ciudad Real,13012,ALMADENEJOS
7,08 Castilla - La Mancha,13,Ciudad Real,13013,ALMAGRO
7,08 Castilla - La Mancha,13,Ciudad Real,13014,ALMEDINA
7,08 Castilla - La Mancha,13,Ciudad Real,13015,ALMODÓVAR DEL CAMPO
7,08 Castilla - La Mancha,13,Ciudad Real,13016,ALMURADIEL
7,08 Castilla - La Mancha,13,Ciudad Real,13017,ANCHURAS
7,08 Castilla - La Mancha,13,Ciudad Real,13903,ARENALES DE SAN GREGORIO
7,08 Castilla - La Mancha,13,Ciudad Real,13018,ARENAS DE SAN JUAN
7,08 Castilla - La Mancha,13,Ciudad Real,13019,ARGAMASILLA DE ALBA
7,08 Castilla - La Mancha,13,Ciudad Real,13020,ARGAMASILLA DE CALATRAVA
7,08 Castilla - La Mancha,13,Ciudad Real,13021,ARROBA DE LOS MONTES
7,08 Castilla - La Mancha,13,Ciudad Real,13022,BALLESTEROS DE CALATRAVA
