geonameid,name,asciiname,alternatenames,lat,lon,feature_class,feature_code,admin1,admin2,admin3,admin4,provincia_ine,population
3110802,Sanchón de la Ribera,Sanchon de la Ribera,"Sanchon de la Ribera,Sanchon de la Rivera,Sanchón de la Ribera,Sanchón de la Rivera",41.08844,-6.41314,P,PPLA3,55,SA,37280,,37,110
3110809,Sanchidrián,Sanchidrian,,40.89347,-4.58132,P,PPLA3,55,AV,05204,,05,763
3110813,Sant Celoni,Sant Celoni,"San Celoni,Sant Celoni",41.68921,2.48965,P,PPLA3,56,B,08202,,08,16860
3110815,Sancedo,Sancedo,Sancedo,42.66666,-6.63456,P,PPLA3,55,LE,24143,,24,0
3110816,San Cebrián de Mudá,San Cebrian de Muda,"San Cebrian de Muda,San Cebrián de Mudá",42.89261,-4.38719,P,PPLA3,55,P,34160,,34,184
3110817,San Cebrián de Mazote,San Cebrian de Mazote,,41.68022,-5.14847,P,PPLA3,55,VA,47142,,47,192
3110818,San Cebrián de Castro,San Cebrian de Castro,"San Cebrian de Castro,San Cebrián de Castro",41.70632,-5.75605,P,PPLA3,55,ZA,49186,,49,326
3110819,San Cebrián de Campos,San Cebrian de Campos,"San Cebrian,San Cebrian de Campos,San Cebrián,San Cebrián de Campos",42.20063,-4.53127,P,PPLA3,55,P,34159,,34,452
3110821,Sant Carles de la Ràpita,Sant Carles de la Rapita,"San Carlos des la Rapida,San-Karlos-de-la-Rapita,Sant Carles de la Rapita,Sant Carles de la Ràpita,Сан-Карлос-де-ла-Рапита",40.61667,0.6,P,PPLA3,56,T,43136,,43,15511
3110833,Sant Boi de Lluçanès,Sant Boi de Llucanes,"San Baudilio de Llusanes,San Baudilio de Llusanés,San baudilio de Llusanes,San baudilio de Llusanés,Sant Boi de Llucanes,Sant Boi de Lluçanès",42.05,2.15,P,PPLA3,56,B,08201,,08,0
3110842,San Bartolomé de Corneja,San Bartolome de Corneja,"San Bartolome de Corneja,San Bartolomé de Corneja",40.49257,-5.38519,P,PPLA3,55,AV,05200,,05,74
3110843,San Bartolomé de Béjar,San Bartolome de Bejar,"San Bartolome de Bejar,San Bartolomé de Béjar",40.40783,-5.66261,P,PPLA3,55,AV,05199,,05,52
3110850,San Asensio,San Asensio,"San Asensio,San-Asensio,sheng a sen xi ao,Сан-Асенсио,Сан-Асенсіо,Սան Ասենսիո,圣阿森西奥",42.49677,-2.75057,P,PPLA3,27,LO,26129,,26,1281
3110872,Sant Andreu Salou,Sant Andreu Salou,"San Andres Salou,San Andrés Salou,Sant Andreu Salou",41.86667,2.83333,P,PPLA3,56,GI,17157,,17,0
3110879,San Andrés del Rey,San Andres del Rey,"San Andres del Rey,San Andrés del Rey",40.63837,-2.8202,P,PPLA3,54,GU,19249,,19,46
3110880,San Andrés del Rabanedo,San Andres del Rabanedo,"San Andres de Rabanedo,San Andres del Rabanedo,San Andrés de Rabanedo,San Andrés del Rabanedo,San-Andres-del'-Rabanedo,sheng an de lei si de er la wa nei duo,Сан-Андрес-дель-Рабанедо,圣安德雷斯德尔拉瓦内多",42.61174,-5.61671,P,PPLA3,55,LE,24142,,24,30820
3110882,San Andrés del Congosto,San Andres del Congosto,"San Andres del Congosto,San Andrés del Congosto",40.99775,-3.02423,P,PPLA3,54,GU,19248,,19,79
3110906,San Amaro,San Amaro,San Amaro,42.37385,-8.07347,P,PPLA3,58,OR,32074,,32,1354
3110909,San Agustín del Pozo,San Agustin del Pozo,"San Agustin del Pozo,San Agustín del Pozo",41.88613,-5.59351,P,PPLA3,55,ZA,49185,,49,206
3110915,San Agustín,San Agustin,"San Agustin,San Agustín",40.05929,-0.69254,P,PPLA3,52,TE,44206,,44,119
3110919,San Adrián del Valle,San Adrian del Valle,"San Adrian del Valle,San Adrián del Valle",42.13033,-5.72905,P,PPLA3,55,LE,24141,,24,129
3110920,San Adrián de Juarros,San Adrian de Juarros,"San Adrian de Juarros,San Adrián de Juarros",42.27427,-3.47551,P,PPLA3,55,BU,09335,,09,52
3110924,San Adrián,San Adrian,"San Adrian,San Adrián",42.33433,-1.93509,P,PPLA3,32,NA,31215,,31,6076
3110925,Sant Iscle de Vallalta,Sant Iscle de Vallalta,"San Acisclo de Vallalta,Sant Iscle de Vallalta",41.61667,2.56667,P,PPLA3,56,B,08193,,08,0
3110931,Samper del Salz,Samper del Salz,"Samper del Sal,Samper del Salz",41.23458,-0.8251,P,PPLA3,52,Z,50233,,50,126
3110932,Samper de Calanda,Samper de Calanda,"Samper de Calanda,Samper de Galanda",41.18933,-0.38883,P,PPLA3,52,TE,44205,,44,985
3110934,Santpedor,Santpedor,"Sampedor,Sanpedor,Santpedor",41.78309,1.84673,P,PPLA3,56,B,08192,,08,0
3110938,Samos,Samos,"Samos,sa mo si,samosu,Самос,Սամոս,サモス,萨莫斯",42.731,-7.32582,P,PPLA3,58,LU,27055,,27,1860
3110940,Samir de los Caños,Samir de los Canos,"Samir de los Canos,Samir de los Caños",41.6728,-6.16415,P,PPLA3,55,ZA,49184,,49,221
3110949,Samboal,Samboal,Samboal,41.25758,-4.41727,P,PPLA3,55,SG,40176,,40,547
3110955,Samaniego,Samaniego,Samaniego,42.56854,-2.67974,P,PPLA3,59,VI,01052,,01,321
3110964,Salvatierra de Tormes,Salvatierra de Tormes,"Salvatierra,Salvatierra de Tormes",40.59007,-5.59763,P,PPLA3,55,SA,37277,,37,67
3110966,Salvatierra de Esca,Salvatierra de Esca,"Salvatierra,Salvatierra de Esca",42.67002,-1.00475,P,PPLA3,52,Z,50232,,50,267
3110969,Salvador de Zapardiel,Salvador de Zapardiel,Salvador de Zapardiel,41.11696,-4.87486,P,PPLA3,55,VA,47141,,47,186
3110972,Salvadiós,Salvadios,"Salvadios,Salvadiós",40.87836,-5.09629,P,PPLA3,55,AV,05198,,05,107
3110974,Salvacañete,Salvacanete,"Salvacanete,Salvacañete",40.1,-1.5,P,PPLA3,54,CU,16189,,16,337
3110983,Salt,Salt,Salt,41.97489,2.79281,P,PPLA3,56,GI,17155,,17,30622
3110989,Salomó,Salomo,"Salomo,Salomó",41.22955,1.37445,P,PPLA3,56,T,43135,,43,341
3110992,Salobral,Salobral,Salobral,40.61179,-4.81013,P,PPLA3,55,AV,05197,,05,118
3110994,Salmoral,Salmoral,Salmoral,40.80137,-5.2191,P,PPLA3,55,SA,37276,,37,257
3110998,Salmerón,Salmeron,"Salmeron,Salmerón",40.54529,-2.49315,P,PPLA3,54,GU,19247,,19,217
3111001,Sallent de Gállego,Sallent de Gallego,"Sal'ent-de-Gal'ego,Sallen de Galligo,Sallent,Sallent de Gallego,Sallent de Galligo,Sallén de Galligo,sa lian te de jia lie ge,Сальент-де-Гальего,Сальєнт-де-Гальєго,萨连特德加列戈",42.77127,-0.33448,P,PPLA3,52,HU,22204,,22,1281
3111003,Sallent,Sallent,"Sallent,Sallent de Llobregat",41.82602,1.8955,P,PPLA3,56,B,08191,,08,7107
3111008,Salinillas de Bureba,Salinillas de Bureba,Salinillas de Bureba,42.55243,-3.38753,P,PPLA3,55,BU,09334,,09,51
3111012,Salinas de Pisuerga,Salinas de Pisuerga,Salinas de Pisuerga,42.85046,-4.37783,P,PPLA3,55,P,34158,,34,351
3111014,Salinas de Oro,Salinas de Oro,,42.77487,-1.88999,P,PPLA3,32,NA,31214,,31,112
3111016,Salinas del Manzano,Salinas del Manzano,Salinas del Manzano,40.08333,-1.55,P,PPLA3,54,CU,16187,,16,107
3111017,Leintz-Gatzaga,Leintz-Gatzaga,"Gatzaga,Leintz Gatzaga,Salinas de Leniz,Salinas de Léniz",42.98684,-2.56851,P,PPLA3,59,SS,20068,,20,0
3111030,Salillas de Jalón,Salillas de Jalon,"Salillas de Jalon,Salillas de Jalón",41.56789,-1.32344,P,PPLA3,52,Z,50231,,50,341
3111031,Salillas,Salillas,Salillas,41.99498,-0.22278,P,PPLA3,52,HU,22203,,22,113
3111054,Salduero,Salduero,Salduero,41.88946,-2.7967,P,PPLA3,55,SO,42161,,42,196
3111055,Saldón,Saldon,"Saldon,Saldón",40.32513,-1.42782,P,PPLA3,52,TE,44204,,44,34
3111057,Saldías,Saldias,"Saldias,Saldías",43.08858,-1.77946,P,PPLA3,32,NA,31213,,31,121
3111060,Saldes,Saldes,,42.23333,1.73333,P,PPLA3,56,B,08190,,08,0
3111061,Saldeana,Saldeana,Saldeana,41.02068,-6.64015,P,PPLA3,55,SA,37275,,37,153
3111063,Saldaña de Burgos,Saldana de Burgos,,42.25838,-3.69707,P,PPLA3,55,BU,09332,,09,128
3111065,Saldaña,Saldana,"Sal'dan'ja,Saldanya,sa er da ni ya,Сальданья,萨尔达尼亚",42.52146,-4.73605,P,PPLA3,55,P,34157,,34,2989
3111076,Salcedillo,Salcedillo,Salcedillo,40.962,-1.00433,P,PPLA3,52,TE,44203,,44,8
3111085,Salce,Salce,Salce,41.26996,-6.21875,P,PPLA3,55,ZA,49183,,49,127
3111092,Salas de los Infantes,Salas de los Infantes,"Salas-de-los-Infantes,sa la si de luo xin fan te si,salas dy lws anfants,Салас-де-лос-Інфантес,Салас-де-лос-Инфантес,سالاس دي لوس إنفانتس,萨拉斯德洛辛凡特斯",42.02242,-3.28631,P,PPLA3,55,BU,09330,,09,2072
3111094,Sales de Llierca,Sales de Llierca,"Salas de Llierca,Sales de Llierca",42.23333,2.65,P,PPLA3,56,GI,17154,,17,92
3111096,Salas de Bureba,Salas de Bureba,Salas de Bureba,42.6919,-3.47359,P,PPLA3,55,BU,09329,,09,140
3111097,Salas Bajas,Salas Bajas,"Salas Baixas,Salas Bajas",42.10046,0.08349,P,PPLA3,52,HU,22202,,22,160
3111098,Salas Altas,Salas Altas,Salas Altas,42.11407,0.06821,P,PPLA3,52,HU,22201,,22,357
3111101,Salas,Salas,Salas,43.4118,-6.26023,P,PPLA3,34,O,33059,,33,6350
3111108,Salamanca,Salamanca,"Helmantica,SLM,Salamanca,Salamanka,Salamanko,Salamanque,Salmantica,saramanka,slmnqt,Саламанка,سلمنقة,サラマンカ",40.96882,-5.66388,P,PPLA2,55,SA,37274,,37,144825
3111120,Sajazarra,Sajazarra,Sajazarra,42.58884,-2.96124,P,PPLA3,27,LO,26128,,26,121
3111131,Sahagún,Sahagun,"Saagun,Safagun,Safagún,Sahagun,Sahagún,Sant Fagund,sa a gong,saagun,sahagwn,Саагун,ساهاگون,سہاگن، اسپین,サアグン,萨阿贡",42.37085,-5.02942,P,PPLA3,55,LE,24139,,24,2517
3111143,Sagàs,Sagas,"Sagas,Sagàs,Sagás",42.05,1.96667,P,PPLA3,56,B,08188,,08,135
3111146,Saelices el Chico,Saelices el Chico,"Saelices,Saelices el Chico",40.66998,-6.63271,P,PPLA3,55,SA,37272,,37,153
3111148,Saelices de Mayorga,Saelices de Mayorga,Saelices de Mayorga,42.21206,-5.20534,P,PPLA3,55,VA,47140,,47,173
3111151,Saelices de la Sal,Saelices de la Sal,Saelices de la Sal,40.90723,-2.32325,P,PPLA3,54,GU,19246,,19,70
3111157,Sádaba,Sadaba,"Sadaba,Sádaba",42.2818,-1.26951,P,PPLA3,52,Z,50230,,50,1914
3111158,Sada,Sada,"Sada,Sada da Area,Santa Maria de Sada,Santa María de Sada",43.35619,-8.25796,P,PPLA3,58,C,15075,,15,14487
3111159,Sacramenia,Sacramenia,Sacramenia,41.49419,-3.9621,P,PPLA3,55,SG,40174,,40,540
3111164,Sacedón,Sacedon,"Sacedon,Sacedón",40.48076,-2.73337,P,PPLA3,54,GU,19245,,19,1674
3111165,Saceda-Trasierra,Saceda-Trasierra,Saceda-Trasierra,40.15525,-2.85369,P,PPLA3,54,CU,16185,,16,101
3111169,Sacecorbo,Sacecorbo,Sacecorbo,40.8328,-2.41838,P,PPLA3,54,GU,19244,,19,153
3111187,Sabero,Sabero,Sabero,42.83593,-5.14875,P,PPLA3,55,LE,24137,,24,1555
3111199,Sabadell,Sabadell,"QSA,Sabadell",41.54329,2.10942,P,PPLA3,56,B,08187,,08,211734
3111219,Rupià,Rupia,"Rupia,Rupià,Rupiá",42.01667,3.01667,P,PPLA3,56,GI,17153,,17,210
3111241,Ruesca,Ruesca,Ruesca,41.2835,-1.48142,P,PPLA3,52,Z,50229,,50,85
3111243,Ruente,Ruente,Ruente,43.25826,-4.26791,P,PPLA3,39,S,39066,,39,992
3111246,Rueda de la Sierra,Rueda de la Sierra,Rueda de la Sierra,40.91795,-1.85439,P,PPLA3,54,GU,19243,,19,55
3111251,Rueda,Rueda,"Rueda,Ruehda,Руеда,Руэда,Ռուեդա",41.41231,-4.95885,P,PPLA3,55,VA,47139,,47,1476
3111261,Rucandio,Rucandio,Rucandio,42.75111,-3.54166,P,PPLA3,55,BU,09328,,09,76
3111264,Rublacedo de Abajo,Rublacedo de Abajo,Rublacedo de Abajo,42.55332,-3.50236,P,PPLA3,55,BU,09327,,09,43
3111274,Rubielos de Mora,Rubielos de Mora,"Rubielos,Rubielos de Mora,Rubiols",40.18894,-0.65307,P,PPLA3,52,TE,44201,,44,662
3111275,Rubielos de la Cérida,Rubielos de la Cerida,"Rubielos de la Cerida,Rubielos de la Cérida",40.77058,-1.21291,P,PPLA3,52,TE,44200,,44,53
3111277,Rubí de Bracamonte,Rubi de Bracamonte,"Rubi de Bracamonte,Rubí de Bracamonte",41.21421,-4.92491,P,PPLA3,55,VA,47138,,47,304
3111289,Rubiales,Rubiales,Rubiales,40.27623,-1.27167,P,PPLA3,52,TE,44199,,44,64
3111294,Rubí,Rubi,"Rubi,Rubí,Руби",41.49226,2.03305,P,PPLA3,56,B,08184,,08,72987
3111295,Rubena,Rubena,,42.38746,-3.57485,P,PPLA3,55,BU,09326,,09,176
3111305,Rozas de Puerto Real,Rozas de Puerto Real,Rozas de Puerto Real,40.31667,-4.48333,P,PPLA3,29,M,28128,,28,0
3111322,Royuela de Río Franco,Royuela de Rio Franco,"Royuela de Rio Franco,Royuela de Río Franco",42.00217,-3.95547,P,PPLA3,55,BU,09325,,09,279
3111323,Royuela,Royuela,,40.37846,-1.51337,P,PPLA3,52,TE,44198,,44,222
3111330,Roturas,Roturas,Roturas,41.66791,-4.11901,P,PPLA3,55,VA,47137,,47,32
3111348,Roses,Roses,"Rhode,Rosas,Roses,Росас",42.26199,3.17689,P,PPLA3,56,GI,17152,,17,19319
3111361,Roperuelos del Páramo,Roperuelos del Paramo,"Roperuelos del Paramo,Roperuelos del Páramo",42.2378,-5.78235,P,PPLA3,55,LE,24136,,24,725
3111390,Romanos,Romanos,Romanos,41.12636,-1.27502,P,PPLA3,52,Z,50227,,50,114
3111391,Romanones,Romanones,Romanones,40.57149,-2.99072,P,PPLA3,54,GU,19242,,19,131
3111393,Romanillos de Atienza,Romanillos de Atienza,Romanillos de Atienza,41.26667,-2.9,P,PPLA3,54,GU,19241,,19,59
3111407,Rollán,Rollan,"Rollan,Rollán",40.9623,-5.91753,P,PPLA3,55,SA,37271,,37,538
3111408,Rollamienta,Rollamienta,Rollamienta,41.92592,-2.53125,P,PPLA3,55,SO,42159,,42,49
3111413,Rojas,Rojas,Rojas,42.57781,-3.44195,P,PPLA3,55,BU,09323,,09,81
3111420,Rois,Rois,Rois,42.76295,-8.70528,P,PPLA3,58,C,15074,,15,0
3111450,Rodezno,Rodezno,,42.52576,-2.84597,P,PPLA3,27,LO,26127,,26,335
3111454,Ródenas,Rodenas,"Rodenas,Ródenas",40.64076,-1.51617,P,PPLA3,52,TE,44197,,44,91
3111459,Rodeiro,Rodeiro,,42.65193,-7.95519,P,PPLA3,58,PO,36047,,36,3376
3111467,Roda de Eresma,Roda de Eresma,Roda de Eresma,41.02852,-4.1813,P,PPLA3,55,SG,40173,,40,128
3111468,Roda de Barà,Roda de Bara,"Roda de Bara,Roda de Barà,Roda de Bará,Roda de Bera,Roda de Berà,Roda-de-Bara,luo da de wa la,rda d bara,Рода-де-Бара,Ռոդա դե Բարա,ردا د بارا,罗达德瓦拉",41.18645,1.45893,P,PPLA3,56,T,43131,,43,4464
3111492,Robres del Castillo,Robres del Castillo,"Robres del Castillo,Robres del Kastilio,Robres-del'-Kastil'jo,Robres-del'-Kastil'o,luo fu lei si de er ka si di e,Робрес-дель-Кастильо,Робрес-дель-Кастільйо,Ռոբրես դել Կաստիլիո,罗夫雷斯德尔卡斯蒂略",42.27593,-2.29245,P,PPLA3,27,LO,26126,,26,39
3111493,Robres,Robres,"Robre,Robres",41.86746,-0.46094,P,PPLA3,52,HU,22197,,22,664
3111494,Robregordo,Robregordo,Robregordo,41.10657,-3.59369,P,PPLA3,29,M,28126,,28,0
3111501,Robliza de Cojos,Robliza de Cojos,"Robliza de Cojos,Robliza de los Cojos",40.86766,-5.97786,P,PPLA3,55,SA,37270,,37,221
3111524,Robledo de Corpes,Robledo de Corpes,Robledo de Corpes,41.11838,-2.95,P,PPLA3,54,GU,19240,,19,107
3111525,Robledo de Chavela,Robledo de Chavela,"Robledo-de-Chavela,luo fu lai duo de cha wei la,rwblydw dy tshafyla,Робледо-де-Чавела,روبليدو دي تشافيلا,罗夫莱多德查韦拉",40.50062,-4.23635,P,PPLA3,29,M,28125,,28,3239
3111548,Robledillo de Mohernando,Robledillo de Mohernando,Robledillo de Mohernando,40.85118,-3.23162,P,PPLA3,54,GU,19239,,19,122
3111549,Robledillo de la Vera,Robledillo de la Vera,Robledillo de la Vera,40.10093,-5.58896,P,PPLA3,57,CC,10157,,10,314
3111550,Robledillo de la Jara,Robledillo de la Jara,Robledillo de la Jara,40.95054,-3.52181,P,PPLA3,29,M,28124,,28,102
3111551,Robledillo de Gata,Robledillo de Gata,,40.32234,-6.47129,P,PPLA3,57,CC,10156,,10,150
3111556,Robleda-Cervantes,Robleda-Cervantes,"Robleda,Robleda-Cervantes",42.08246,-6.59414,P,PPLA3,55,ZA,49179,,49,475
3111557,Robleda,Robleda,Robleda,40.38469,-6.60726,P,PPLA3,55,SA,37269,,37,533
3111559,Robladillo,Robladillo,Robladillo,41.60838,-4.90992,P,PPLA3,55,VA,47135,,47,106
3111565,Roales,Roales,Roales,41.5517,-5.77211,P,PPLA3,55,ZA,49178,,49,0
3111567,Roa,Roa,"Roa,Roa de Duero,luo a,rwa  brghsh,Роа,روا، برغش,罗阿",41.69699,-3.92782,P,PPLA3,55,BU,09321,,09,2251
3111569,Rivilla de Barajas,Rivilla de Barajas,Rivilla de Barajas,40.9021,-4.98836,P,PPLA3,55,AV,05196,,05,0
3111589,Riumors,Riumors,Riumors,42.22726,3.0419,P,PPLA3,56,GI,17151,,17,154
3111590,Riudoms,Riudoms,"Riudoms,Riudors,Ruidoms,Ruidons",41.13333,1.05,P,PPLA3,56,T,43129,,43,5679
3111592,Riudellots de la Selva,Riudellots de la Selva,,41.89327,2.80452,P,PPLA3,56,GI,17150,,17,1770
3111596,Riudecols,Riudecols,Riudecols,41.169,0.97625,P,PPLA3,56,T,43128,,43,1093
3111598,Riudecanyes,Riudecanyes,"Riudecanas,Riudecanyes,Riudecañas,Ruidecana,Ruidecaña,Ríudecañas",41.13333,0.96667,P,PPLA3,56,T,43127,,43,0
3111602,Riudarenes,Riudarenes,"Riudarenas,Riudarenes",41.81667,2.71667,P,PPLA3,56,GI,17148,,17,0
3111605,Ripollet,Ripollet,"Ripol'et,Ripollet,Ripolyet,Ripul'et,li bo lie te,rybwlyt,rypyt,Рипольет,Ріпульєт,Ռիպոլյետ,ريبوليت,ریپیت,里波列特",41.49686,2.15739,P,PPLA3,56,B,08180,,08,38347
3111640,Riós,Rios,"Rios,Riós",41.97457,-7.28234,P,PPLA3,58,OR,32071,,32,2074
3111677,Riodeva,Riodeva,Riodeva,40.11667,-1.15,P,PPLA3,52,TE,44196,,44,193
3111690,Riocavado de la Sierra,Riocavado de la Sierra,"Riocabado de la Sierra,Riocavado de la Sierra",42.15209,-3.19759,P,PPLA3,55,BU,09318,,09,72
3111717,Rincón de Soto,Rincon de Soto,"Rinkon de Soto,Rinkon-de-Soto,lin kong de suo tuo,Ринкон-де-Сото,Рінкон-де-Сото,Ռինկոն դե Սոտո,林孔德索托",42.23475,-1.85214,P,PPLA3,27,LO,26125,,26,3544
3111724,Rillo de Gallo,Rillo de Gallo,Rillo de Gallo,40.86635,-1.9374,P,PPLA3,54,GU,19237,,19,73
3111725,Rillo,Rillo,Rillo,40.72233,-0.99623,P,PPLA3,52,TE,44195,,44,121
3111733,Errigoiti,Errigoiti,"Errigoiti,Rigoitia",43.31667,-2.71667,P,PPLA3,59,BI,48079,,48,0
3111748,Riells i Viabrea,Riells i Viabrea,"Riells,Riells i Viabrea",41.78333,2.51667,P,PPLA3,56,GI,17146,,17,0
3111756,Riego de la Vega,Riego de la Vega,Riego de la Vega,42.39138,-5.98102,P,PPLA3,55,LE,24131,,24,993
3111769,Ricla,Ricla,Ricla,41.5058,-1.40468,P,PPLA3,52,Z,50225,,50,2623
3111775,Ribota,Ribota,Ribota,41.36477,-3.42964,P,PPLA3,55,SG,40171,,40,50
3111781,Ribesalbes,Ribesalbes,Ribesalbes,40.01667,-0.26667,P,PPLA3,60,CS,12095,,12,1316
3111782,Riberos de la Cueza,Riberos de la Cueza,Riberos de la Cueza,42.27881,-4.72503,P,PPLA3,55,P,34156,,34,88
3111809,Ribatejada,Ribatejada,Ribatejada,40.6642,-3.38976,P,PPLA3,29,M,28122,,28,437
3111825,Ribes de Freser,Ribes de Freser,Ribes de Freser,42.30417,2.16757,P,PPLA3,56,GI,17145,,17,2033
3111826,Ribas de Campos,Ribas de Campos,"Ribas,Ribas de Campos",42.15249,-4.51649,P,PPLA3,55,P,34155,,34,177
3111845,Ribaforada,Ribaforada,Ribaforada,41.99814,-1.51272,P,PPLA3,32,NA,31208,,31,3412
3111855,Ribadesella,Ribadesella,"Ribadesel'ja,Ribadeselja,Ribadesella,Ribesella,Ribeseya,li wa de sai li ya,rybadsya,rybadysya,Рибадеселья,Рібадеселья,ريباديسيا,ریبادسیا,里瓦德塞利亚",43.46145,-5.05955,P,PPLA3,34,O,33056,,33,5730
3111857,Riba de Saelices,Riba de Saelices,Riba de Saelices,40.91145,-2.29715,P,PPLA3,54,GU,19235,,19,177
3111859,Ribadeo,Ribadeo,Ribadeo,43.53704,-7.04095,P,PPLA3,58,LU,27051,,27,9343
3111863,Ribadavia,Ribadavia,"Abobrica,Adobriga",42.28804,-8.14362,P,PPLA3,58,OR,32069,,32,5028
3111867,Riaza,Riaza,"Riasa,Riaza,Riofrio de Riaza,li ya sa,Риаса,Ріаса,里亚萨",41.27826,-3.47787,P,PPLA3,55,SG,40170,,40,2054
3111878,Riaño,Riano,"Riano,Riaño",42.97705,-5.00352,P,PPLA3,55,LE,24130,,24,531
3111879,Rianxo,Rianxo,Rianxo,42.64977,-8.81763,P,PPLA3,58,C,15072,,15,11769
3111891,Riaguas de San Bartolomé,Riaguas de San Bartolome,"Riaguas de San Bartolome,Riaguas de San Bartolomé",41.4264,-3.48893,P,PPLA3,55,SG,40168,,40,78
3111895,Reznos,Reznos,Reznos,41.5909,-2.02779,P,PPLA3,55,SO,42156,,42,42
3111897,Rezmondo,Rezmondo,Rezmondo,42.51565,-4.23877,P,PPLA3,55,BU,09317,,09,24
3111900,Reyero,Reyero,Reyero,42.94882,-5.19892,P,PPLA3,55,LE,24129,,24,141
3111909,Revillarruz,Revillarruz,Revillarruz,42.23006,-3.65246,P,PPLA3,55,BU,09315,,09,180
3111915,Revilla del Campo,Revilla del Campo,Revilla del Campo,42.21081,-3.54289,P,PPLA3,55,BU,09314,,09,149
3111916,Revilla de Collazos,Revilla de Collazos,Revilla de Collazos,42.6296,-4.50343,P,PPLA3,55,P,34154,,34,77
3111926,Revenga de Campos,Revenga de Campos,Revenga de Campos,42.28401,-4.48218,P,PPLA3,55,P,34152,,34,179
3111929,Revellinos,Revellinos,Revellinos,41.88982,-5.56871,P,PPLA3,55,ZA,49175,,49,301
3111933,Reus,Reus,"REU,Reus,Реус",41.15612,1.10687,P,PPLA3,56,T,43123,,43,103477
3111940,Retuerta,Retuerta,Retuerta,42.02945,-3.50679,P,PPLA3,55,BU,09311,,09,61
3111944,Retortillo de Soria,Retortillo de Soria,"Retortil'jo-de-Sorija,Retortil'o-de-Sorija,Retortillo,Retortillo de Soria,lei tuo er di e de suo li ya,Ретортильо-де-Сория,Ретортільйо-де-Сорія,雷托尔蒂略德索里亚",41.31092,-2.98228,P,PPLA3,55,SO,42155,,42,246
3111948,Retortillo,Retortillo,Retortillo,40.80132,-6.35951,P,PPLA3,55,SA,37267,,37,265
3111954,Retiendas,Retiendas,Retiendas,40.96835,-3.27229,P,PPLA3,54,GU,19234,,19,47
3111957,Retascón,Retascon,,41.1435,-1.38376,P,PPLA3,52,Z,50224,,50,104
3111966,Respenda de la Peña,Respenda de la Pena,"Respenda de la Pena,Respenda de la Peña",42.76512,-4.6854,P,PPLA3,55,P,34151,,34,219
3111976,Requena de Campos,Requena de Campos,Requena de Campos,42.30796,-4.34304,P,PPLA3,55,P,34149,,34,39
3111990,Requejo,Requejo,Requejo,42.03044,-6.74227,P,PPLA3,55,ZA,49174,,49,0
3112008,Reocín,Reocin,"Reocin,Reocín",43.33915,-4.09403,P,PPLA3,39,S,39060,,39,7230
3112011,Errenteria,Errenteria,"Errenteria,Orereta,Renteria,Rentería",43.31195,-1.90234,P,PPLA3,59,SS,20067,,20,38767
3112013,Renieblas,Renieblas,Renieblas,41.82009,-2.37236,P,PPLA3,55,SO,42154,,42,121
3112014,Renera,Renera,Renera,40.48976,-3.01367,P,PPLA3,54,GU,19233,,19,65
3112020,Renedo de la Vega,Renedo de la Vega,Renedo de la Vega,42.45348,-4.70298,P,PPLA3,55,P,34147,,34,256
3112033,Renau,Renau,Renau,41.22448,1.31083,P,PPLA3,56,T,43122,,43,103
3112039,Remondo,Remondo,Remondo,41.341,-4.4839,P,PPLA3,55,SG,40166,,40,329
3112042,Remolinos,Remolinos,Remolinos,41.83946,-1.17768,P,PPLA3,52,Z,50223,,50,1188
3112056,Rello,Rello,Rello,41.33297,-2.74925,P,PPLA3,55,SO,42153,,42,32
3112072,Reinoso de Cerrato,Reinoso de Cerrato,Reinoso de Cerrato,41.97624,-4.38337,P,PPLA3,55,P,34146,,34,63
3112073,Reinoso,Reinoso,Reinoso,42.50915,-3.38466,P,PPLA3,55,BU,09310,,09,21
3112075,Reinosa,Reinosa,"Reinosa,Rejnosa,lei nuo sa,raynwsa,reinosa,Рейноса,راينوسا,レイノーサ,雷诺萨",42.99959,-4.13801,P,PPLA3,39,S,39059,,39,10307
3112088,Regumiel de la Sierra,Regumiel de la Sierra,Regumiel de la Sierra,41.95623,-2.98843,P,PPLA3,55,BU,09309,,09,466
3112096,Regueras de Arriba,Regueras de Arriba,,42.29414,-5.85958,P,PPLA3,55,LE,24127,,24,358
3112124,Errezil,Errezil,"Errezil,Regil,Régil",43.16505,-2.17395,P,PPLA3,59,SS,20066,,20,0
3112125,Regencós,Regencos,"Regencos,Regencós",41.95271,3.17006,P,PPLA3,56,GI,17144,,17,316
3112146,Redueña,Reduena,"Reduena,Redueña",40.81685,-3.59837,P,PPLA3,29,M,28121,,28,227
3112167,Redecilla del Campo,Redecilla del Campo,Redecilla del Campo,42.46675,-3.11531,P,PPLA3,55,BU,09308,,09,79
3112168,Redecilla del Camino,Redecilla del Camino,Redecilla del Camino,42.43804,-3.06547,P,PPLA3,55,BU,09307,,09,143
3112171,Recuerda,Recuerda,"Recuerda,Rekuehrda,Rekuerda,lei ku ai er da,Рекуерда,Рекуэрда,雷库埃尔达",41.47408,-2.9946,P,PPLA3,55,SO,42152,,42,114
3112188,Recas,Recas,Recas,40.05286,-3.9909,P,PPLA3,54,TO,45145,,45,2877
3112214,Rebollosa de Jadraque,Rebollosa de Jadraque,Rebollosa de Jadraque,41.0904,-2.84201,P,PPLA3,54,GU,19231,,19,32
